event_id,customer_id,event_date,event_type,old_plan,new_plan,mrr_change
35846,9319,2024-12-20,cancellation_request,Basic,Basic,0
35847,9319,2024-12-28,cancellation_processed,Basic,,-29
35848,9320,2024-07-06,trial_start,,Enterprise,0
35849,9320,2024-07-20,trial_conversion,Trial,Enterprise,299
35850,9320,2024-11-09,cancellation_request,Enterprise,Enterprise,0
35851,9320,2024-11-23,cancellation_processed,Enterprise,,-299
35852,9321,2024-07-06,trial_start,,Basic,0
35853,9321,2024-07-20,trial_conversion,Trial,Basic,29
35854,9322,2024-07-06,trial_start,,Pro,0
35855,9322,2024-07-20,trial_conversion,Trial,Pro,99
35856,9322,2024-12-24,upgrade,Pro,Enterprise,200
35857,9323,2024-07-06,trial_start,,Basic,0
35858,9323,2024-07-20,cancellation_processed,Basic,,0
35859,9324,2024-07-06,trial_start,,Pro,0
35860,9324,2024-07-20,trial_conversion,Trial,Pro,99
35861,9324,2024-12-23,cancellation_request,Pro,Pro,0
35862,9324,2024-12-28,cancellation_processed,Pro,,-99
35863,9325,2024-07-06,trial_start,,Pro,0
35864,9325,2024-07-20,trial_conversion,Trial,Pro,99
35865,9325,2024-08-18,cancellation_request,Pro,Pro,0
35866,9325,2024-08-31,cancellation_processed,Pro,,-99
35867,9326,2024-07-06,trial_start,,Pro,0
35868,9326,2024-07-20,trial_conversion,Trial,Pro,99
35869,9326,2024-10-06,upgrade,Pro,Enterprise,200
35870,9327,2024-07-06,trial_start,,Basic,0
35871,9327,2024-07-20,trial_conversion,Trial,Basic,29
35872,9327,2024-07-27,cancellation_request,Basic,Basic,0
35873,9327,2024-08-10,cancellation_processed,Basic,,-29
35874,9328,2024-07-06,trial_start,,Pro,0
35875,9328,2024-07-20,trial_conversion,Trial,Pro,99
35876,9328,2025-07-30,cancellation_request,Pro,Pro,0
35877,9328,2025-08-02,cancellation_processed,Pro,,-99
35878,9329,2024-07-06,trial_start,,Basic,0
35879,9329,2024-07-20,trial_conversion,Trial,Basic,29
35880,9329,2024-08-22,upgrade,Basic,Pro,70
35881,9329,2024-10-29,cancellation_request,Pro,Pro,0
35882,9329,2024-11-02,cancellation_processed,Pro,,-99
35883,9330,2024-07-13,trial_start,,Pro,0
35884,9330,2024-07-27,trial_conversion,Trial,Pro,99
35885,9330,2024-08-27,cancellation_request,Pro,Pro,0
35886,9330,2024-08-31,cancellation_processed,Pro,,-99
35887,9331,2024-07-13,trial_start,,Pro,0
35888,9331,2024-07-27,trial_conversion,Trial,Pro,99
35889,9331,2024-12-14,cancellation_request,Pro,Pro,0
35890,9331,2024-12-28,cancellation_processed,Pro,,-99
35891,9332,2024-07-13,trial_start,,Pro,0
35892,9332,2024-07-27,trial_conversion,Trial,Pro,99
35893,9333,2024-07-13,trial_start,,Basic,0
35894,9333,2024-07-27,trial_conversion,Trial,Basic,29
35895,9333,2025-12-25,cancellation_request,Basic,Basic,0
35896,9333,2025-12-27,cancellation_processed,Basic,,-29
35897,9334,2024-07-13,trial_start,,Basic,0
35898,9334,2024-07-27,trial_conversion,Trial,Basic,29
35899,9334,2025-04-08,cancellation_request,Basic,Basic,0
35900,9334,2025-04-12,cancellation_processed,Basic,,-29
35901,9335,2024-07-13,trial_start,,Enterprise,0
35902,9335,2024-07-27,trial_conversion,Trial,Enterprise,299
35903,9335,2025-05-26,cancellation_request,Enterprise,Enterprise,0
35904,9335,2025-05-31,cancellation_processed,Enterprise,,-299
35905,9336,2024-07-13,trial_start,,Pro,0
35906,9336,2024-07-27,trial_conversion,Trial,Pro,99
35907,9336,2024-09-26,cancellation_request,Pro,Pro,0
35908,9336,2024-09-28,cancellation_processed,Pro,,-99
35909,9337,2024-07-13,trial_start,,Enterprise,0
35910,9337,2024-07-27,trial_conversion,Trial,Enterprise,299
35911,9337,2024-10-31,cancellation_request,Enterprise,Enterprise,0
35912,9337,2024-11-09,cancellation_processed,Enterprise,,-299
35913,9338,2024-07-13,trial_start,,Basic,0
35914,9338,2024-07-27,trial_conversion,Trial,Basic,29
35915,9338,2024-09-12,cancellation_request,Basic,Basic,0
35916,9338,2024-09-14,cancellation_processed,Basic,,-29
35917,9339,2024-07-13,trial_start,,Basic,0
35918,9339,2024-07-27,trial_conversion,Trial,Basic,29
35919,9339,2024-10-17,cancellation_request,Basic,Basic,0
35920,9339,2024-10-19,cancellation_processed,Basic,,-29
35921,9340,2024-07-13,trial_start,,Basic,0
35922,9340,2024-07-27,trial_conversion,Trial,Basic,29
35923,9340,2024-10-08,cancellation_request,Basic,Basic,0
35924,9340,2024-10-12,cancellation_processed,Basic,,-29
35925,9341,2024-07-13,trial_start,,Basic,0
35926,9341,2024-07-27,trial_conversion,Trial,Basic,29
35927,9341,2025-03-31,cancellation_request,Basic,Basic,0
35928,9341,2025-04-05,cancellation_processed,Basic,,-29
35929,9342,2024-07-13,trial_start,,Basic,0
35930,9342,2024-07-27,trial_conversion,Trial,Basic,29
35931,9342,2025-04-30,cancellation_request,Basic,Basic,0
35932,9342,2025-05-10,cancellation_processed,Basic,,-29
35933,9343,2024-07-13,trial_start,,Pro,0
35934,9343,2024-07-27,trial_conversion,Trial,Pro,99
35935,9344,2024-07-13,trial_start,,Pro,0
35936,9344,2024-07-27,trial_conversion,Trial,Pro,99
35937,9344,2024-09-09,downgrade,Pro,Basic,-70
35938,9344,2024-09-15,cancellation_request,Basic,Basic,0
35939,9344,2024-09-28,cancellation_processed,Basic,,-29
35940,9345,2024-07-13,trial_start,,Basic,0
35941,9345,2024-07-27,trial_conversion,Trial,Basic,29
35942,9346,2024-07-13,trial_start,,Enterprise,0
35943,9346,2024-07-27,trial_conversion,Trial,Enterprise,299
35944,9347,2024-07-13,trial_start,,Basic,0
35945,9347,2024-07-27,trial_conversion,Trial,Basic,29
35946,9348,2024-07-13,trial_start,,Pro,0
35947,9348,2024-07-27,trial_conversion,Trial,Pro,99
35948,9348,2024-09-17,upgrade,Pro,Enterprise,200
35949,9348,2024-10-23,cancellation_request,Enterprise,Enterprise,0
35950,9348,2024-10-26,cancellation_processed,Enterprise,,-299
35951,9349,2024-07-13,trial_start,,Pro,0
35952,9349,2024-07-27,trial_conversion,Trial,Pro,99
35953,9349,2024-10-19,cancellation_request,Pro,Pro,0
35954,9349,2024-10-26,cancellation_processed,Pro,,-99
35955,9350,2024-07-13,trial_start,,Pro,0
35956,9350,2024-07-27,cancellation_processed,Pro,,0
35957,9351,2024-07-13,trial_start,,Basic,0
35958,9351,2024-07-27,trial_conversion,Trial,Basic,29
35959,9351,2024-11-06,cancellation_request,Basic,Basic,0
35960,9351,2024-11-16,cancellation_processed,Basic,,-29
35961,9352,2024-07-13,trial_start,,Basic,0
35962,9352,2024-07-27,trial_conversion,Trial,Basic,29
35963,9352,2025-11-14,cancellation_request,Basic,Basic,0
35964,9352,2025-11-15,cancellation_processed,Basic,,-29
35965,9353,2024-07-13,trial_start,,Basic,0
35966,9353,2024-07-27,cancellation_processed,Basic,,0
35967,9354,2024-07-13,trial_start,,Pro,0
35968,9354,2024-07-27,trial_conversion,Trial,Pro,99
35969,9354,2024-10-03,cancellation_request,Pro,Pro,0
35970,9354,2024-10-05,cancellation_processed,Pro,,-99
35971,9355,2024-07-13,trial_start,,Basic,0
35972,9355,2024-07-27,trial_conversion,Trial,Basic,29
35973,9356,2024-07-13,trial_start,,Enterprise,0
35974,9356,2024-07-27,trial_conversion,Trial,Enterprise,299
35975,9356,2025-12-13,cancellation_request,Enterprise,Enterprise,0
35976,9356,2025-12-27,cancellation_processed,Enterprise,,-299
35977,9357,2024-07-13,trial_start,,Basic,0
35978,9357,2024-07-27,trial_conversion,Trial,Basic,29
35979,9357,2024-10-03,upgrade,Basic,Pro,70
35980,9357,2025-02-11,cancellation_request,Pro,Pro,0
35981,9357,2025-02-15,cancellation_processed,Pro,,-99
35982,9358,2024-07-13,trial_start,,Pro,0
35983,9358,2024-07-27,trial_conversion,Trial,Pro,99
35984,9358,2025-09-16,cancellation_request,Pro,Pro,0
35985,9358,2025-09-20,cancellation_processed,Pro,,-99
35986,9359,2024-07-13,trial_start,,Pro,0
35987,9359,2024-07-27,trial_conversion,Trial,Pro,99
35988,9360,2024-07-13,trial_start,,Enterprise,0
35989,9360,2024-07-27,trial_conversion,Trial,Enterprise,299
35990,9360,2024-09-07,cancellation_request,Enterprise,Enterprise,0
35991,9360,2024-09-14,cancellation_processed,Enterprise,,-299
35992,9361,2024-07-13,trial_start,,Basic,0
35993,9361,2024-07-27,trial_conversion,Trial,Basic,29
35994,9362,2024-07-13,trial_start,,Basic,0
35995,9362,2024-07-27,trial_conversion,Trial,Basic,29
35996,9362,2025-05-20,cancellation_request,Basic,Basic,0
35997,9362,2025-05-24,cancellation_processed,Basic,,-29
35998,9363,2024-07-13,trial_start,,Basic,0
35999,9363,2024-07-27,trial_conversion,Trial,Basic,29
36000,9364,2024-07-13,trial_start,,Basic,0
36001,9364,2024-07-27,trial_conversion,Trial,Basic,29
36002,9364,2024-07-28,cancellation_request,Basic,Basic,0
36003,9364,2024-08-03,cancellation_processed,Basic,,-29
36004,9365,2024-07-13,trial_start,,Pro,0
36005,9365,2024-07-27,trial_conversion,Trial,Pro,99
36006,9365,2025-03-08,cancellation_request,Pro,Pro,0
36007,9365,2025-03-22,cancellation_processed,Pro,,-99
36008,9366,2024-07-13,trial_start,,Basic,0
36009,9366,2024-07-27,trial_conversion,Trial,Basic,29
36010,9366,2024-11-21,cancellation_request,Basic,Basic,0
36011,9366,2024-11-30,cancellation_processed,Basic,,-29
36012,9367,2024-07-13,trial_start,,Basic,0
36013,9367,2024-07-27,trial_conversion,Trial,Basic,29
36014,9367,2024-10-07,upgrade,Basic,Pro,70
36015,9368,2024-07-13,trial_start,,Pro,0
36016,9368,2024-07-20,cancellation_processed,Pro,,0
36017,9369,2024-07-13,trial_start,,Pro,0
36018,9369,2024-07-27,trial_conversion,Trial,Pro,99
36019,9369,2024-11-09,cancellation_request,Pro,Pro,0
36020,9369,2024-11-23,cancellation_processed,Pro,,-99
36021,9370,2024-07-13,trial_start,,Basic,0
36022,9370,2024-07-27,trial_conversion,Trial,Basic,29
36023,9370,2025-12-26,cancellation_request,Basic,Basic,0
36024,9370,2025-12-27,cancellation_processed,Basic,,-29
36025,9371,2024-07-13,trial_start,,Pro,0
36026,9371,2024-07-27,trial_conversion,Trial,Pro,99
36027,9372,2024-07-13,trial_start,,Basic,0
36028,9372,2024-07-27,trial_conversion,Trial,Basic,29
36029,9372,2025-02-09,cancellation_request,Basic,Basic,0
36030,9372,2025-02-15,cancellation_processed,Basic,,-29
36031,9373,2024-07-13,trial_start,,Basic,0
36032,9373,2024-07-27,trial_conversion,Trial,Basic,29
36033,9373,2024-10-30,cancellation_request,Basic,Basic,0
36034,9373,2024-11-09,cancellation_processed,Basic,,-29
36035,9374,2024-07-13,trial_start,,Pro,0
36036,9374,2024-07-27,trial_conversion,Trial,Pro,99
36037,9374,2024-11-09,cancellation_request,Pro,Pro,0
36038,9374,2024-11-16,cancellation_processed,Pro,,-99
36039,9375,2024-07-13,trial_start,,Basic,0
36040,9375,2024-07-27,trial_conversion,Trial,Basic,29
36041,9376,2024-07-13,trial_start,,Enterprise,0
36042,9376,2024-07-27,trial_conversion,Trial,Enterprise,299
36043,9377,2024-07-13,trial_start,,Basic,0
36044,9377,2024-07-27,trial_conversion,Trial,Basic,29
36045,9378,2024-07-13,trial_start,,Basic,0
36046,9378,2024-07-27,trial_conversion,Trial,Basic,29
36047,9379,2024-07-13,trial_start,,Basic,0
36048,9379,2024-07-27,trial_conversion,Trial,Basic,29
36049,9379,2025-01-02,cancellation_request,Basic,Basic,0
36050,9379,2025-01-04,cancellation_processed,Basic,,-29
36051,9380,2024-07-13,trial_start,,Enterprise,0
36052,9380,2024-07-27,trial_conversion,Trial,Enterprise,299
36053,9381,2024-07-13,trial_start,,Basic,0
36054,9381,2024-07-27,trial_conversion,Trial,Basic,29
36055,9382,2024-07-13,trial_start,,Pro,0
36056,9382,2024-07-27,trial_conversion,Trial,Pro,99
36057,9383,2024-07-13,trial_start,,Pro,0
36058,9383,2024-07-27,trial_conversion,Trial,Pro,99
36059,9383,2024-10-01,cancellation_request,Pro,Pro,0
36060,9383,2024-10-12,cancellation_processed,Pro,,-99
36061,9384,2024-07-13,trial_start,,Basic,0
36062,9384,2024-07-27,trial_conversion,Trial,Basic,29
36063,9385,2024-07-13,trial_start,,Pro,0
36064,9385,2024-07-27,trial_conversion,Trial,Pro,99
36065,9386,2024-07-13,trial_start,,Pro,0
36066,9386,2024-07-27,trial_conversion,Trial,Pro,99
36067,9386,2024-10-04,upgrade,Pro,Enterprise,200
36068,9387,2024-07-13,trial_start,,Pro,0
36069,9387,2024-07-27,trial_conversion,Trial,Pro,99
36070,9388,2024-07-13,trial_start,,Basic,0
36071,9388,2024-07-27,trial_conversion,Trial,Basic,29
36072,9388,2024-09-28,cancellation_request,Basic,Basic,0
36073,9388,2024-10-05,cancellation_processed,Basic,,-29
36074,9389,2024-07-13,trial_start,,Basic,0
36075,9389,2024-07-27,trial_conversion,Trial,Basic,29
36076,9389,2025-10-01,cancellation_request,Basic,Basic,0
36077,9389,2025-10-11,cancellation_processed,Basic,,-29
36078,9390,2024-07-13,trial_start,,Pro,0
36079,9390,2024-07-27,trial_conversion,Trial,Pro,99
36080,9390,2024-11-02,downgrade,Pro,Basic,-70
36081,9390,2025-12-16,cancellation_request,Basic,Basic,0
36082,9390,2025-12-27,cancellation_processed,Basic,,-29
36083,9391,2024-07-13,trial_start,,Basic,0
36084,9391,2024-07-27,trial_conversion,Trial,Basic,29
36085,9391,2024-11-30,cancellation_request,Basic,Basic,0
36086,9391,2024-12-14,cancellation_processed,Basic,,-29
36087,9392,2024-07-13,trial_start,,Pro,0
36088,9392,2024-07-27,trial_conversion,Trial,Pro,99
36089,9392,2024-09-12,cancellation_request,Pro,Pro,0
36090,9392,2024-09-14,cancellation_processed,Pro,,-99
36091,9393,2024-07-13,trial_start,,Pro,0
36092,9393,2024-07-13,cancellation_processed,Pro,,0
36093,9394,2024-07-13,trial_start,,Basic,0
36094,9394,2024-07-27,trial_conversion,Trial,Basic,29
36095,9395,2024-07-13,trial_start,,Pro,0
36096,9395,2024-07-27,trial_conversion,Trial,Pro,99
36097,9395,2024-12-11,cancellation_request,Pro,Pro,0
36098,9395,2024-12-14,cancellation_processed,Pro,,-99
36099,9396,2024-07-13,trial_start,,Basic,0
36100,9396,2024-07-27,trial_conversion,Trial,Basic,29
36101,9397,2024-07-13,trial_start,,Pro,0
36102,9397,2024-07-27,trial_conversion,Trial,Pro,99
36103,9397,2024-09-16,cancellation_request,Pro,Pro,0
36104,9397,2024-09-21,cancellation_processed,Pro,,-99
36105,9398,2024-07-13,trial_start,,Basic,0
36106,9398,2024-07-27,trial_conversion,Trial,Basic,29
36107,9399,2024-07-13,trial_start,,Pro,0
36108,9399,2024-07-27,trial_conversion,Trial,Pro,99
36109,9399,2024-10-17,cancellation_request,Pro,Pro,0
36110,9399,2024-10-26,cancellation_processed,Pro,,-99
36111,9400,2024-07-20,trial_start,,Basic,0
36112,9400,2024-08-03,trial_conversion,Trial,Basic,29
36113,9400,2025-03-09,cancellation_request,Basic,Basic,0
36114,9400,2025-03-22,cancellation_processed,Basic,,-29
36115,9401,2024-07-20,trial_start,,Pro,0
36116,9401,2024-08-03,trial_conversion,Trial,Pro,99
36117,9401,2024-10-05,cancellation_request,Pro,Pro,0
36118,9401,2024-10-12,cancellation_processed,Pro,,-99
36119,9402,2024-07-20,trial_start,,Basic,0
36120,9402,2024-08-03,trial_conversion,Trial,Basic,29
36121,9402,2024-10-29,cancellation_request,Basic,Basic,0
36122,9402,2024-11-09,cancellation_processed,Basic,,-29
36123,9403,2024-07-20,trial_start,,Basic,0
36124,9403,2024-08-03,trial_conversion,Trial,Basic,29
36125,9403,2024-09-08,cancellation_request,Basic,Basic,0
36126,9403,2024-09-21,cancellation_processed,Basic,,-29
36127,9404,2024-07-20,trial_start,,Basic,0
36128,9404,2024-08-03,trial_conversion,Trial,Basic,29
36129,9405,2024-07-20,trial_start,,Basic,0
36130,9405,2024-08-03,trial_conversion,Trial,Basic,29
36131,9406,2024-07-20,trial_start,,Basic,0
36132,9406,2024-08-03,trial_conversion,Trial,Basic,29
36133,9406,2024-10-03,upgrade,Basic,Pro,70
36134,9407,2024-07-20,trial_start,,Enterprise,0
36135,9407,2024-08-03,trial_conversion,Trial,Enterprise,299
36136,9408,2024-07-20,trial_start,,Basic,0
36137,9408,2024-08-03,trial_conversion,Trial,Basic,29
36138,9408,2025-11-10,cancellation_request,Basic,Basic,0
36139,9408,2025-11-15,cancellation_processed,Basic,,-29
36140,9409,2024-07-20,trial_start,,Basic,0
36141,9409,2024-08-03,trial_conversion,Trial,Basic,29
36142,9409,2024-08-28,cancellation_request,Basic,Basic,0
36143,9409,2024-09-07,cancellation_processed,Basic,,-29
36144,9410,2024-07-20,trial_start,,Basic,0
36145,9410,2024-08-03,trial_conversion,Trial,Basic,29
36146,9411,2024-07-20,trial_start,,Basic,0
36147,9411,2024-08-03,trial_conversion,Trial,Basic,29
36148,9412,2024-07-20,trial_start,,Basic,0
36149,9412,2024-08-03,trial_conversion,Trial,Basic,29
36150,9412,2024-09-28,cancellation_request,Basic,Basic,0
36151,9412,2024-10-05,cancellation_processed,Basic,,-29
36152,9413,2024-07-20,trial_start,,Basic,0
36153,9413,2024-08-03,trial_conversion,Trial,Basic,29
36154,9413,2024-09-27,cancellation_request,Basic,Basic,0
36155,9413,2024-09-28,cancellation_processed,Basic,,-29
36156,9414,2024-07-20,trial_start,,Pro,0
36157,9414,2024-08-03,trial_conversion,Trial,Pro,99
36158,9414,2024-08-18,cancellation_request,Pro,Pro,0
36159,9414,2024-08-31,cancellation_processed,Pro,,-99
36160,9415,2024-07-20,trial_start,,Basic,0
36161,9415,2024-08-03,trial_conversion,Trial,Basic,29
36162,9415,2024-08-28,cancellation_request,Basic,Basic,0
36163,9415,2024-09-07,cancellation_processed,Basic,,-29
36164,9416,2024-07-20,trial_start,,Enterprise,0
36165,9416,2024-08-03,trial_conversion,Trial,Enterprise,299
36166,9417,2024-07-20,trial_start,,Pro,0
36167,9417,2024-08-03,trial_conversion,Trial,Pro,99
36168,9417,2024-11-18,downgrade,Pro,Basic,-70
36169,9418,2024-07-20,trial_start,,Pro,0
36170,9418,2024-08-03,trial_conversion,Trial,Pro,99
36171,9419,2024-07-20,trial_start,,Basic,0
36172,9419,2024-08-03,trial_conversion,Trial,Basic,29
36173,9420,2024-07-20,trial_start,,Basic,0
36174,9420,2024-08-03,trial_conversion,Trial,Basic,29
36175,9420,2025-06-14,cancellation_request,Basic,Basic,0
36176,9420,2025-06-21,cancellation_processed,Basic,,-29
36177,9421,2024-07-20,trial_start,,Basic,0
36178,9421,2024-08-03,trial_conversion,Trial,Basic,29
36179,9422,2024-07-20,trial_start,,Basic,0
36180,9422,2024-07-20,cancellation_processed,Basic,,0
36181,9423,2024-07-20,trial_start,,Basic,0
36182,9423,2024-08-03,trial_conversion,Trial,Basic,29
36183,9423,2024-11-16,cancellation_request,Basic,Basic,0
36184,9423,2024-11-30,cancellation_processed,Basic,,-29
36185,9424,2024-07-20,trial_start,,Basic,0
36186,9424,2024-08-03,trial_conversion,Trial,Basic,29
36187,9425,2024-07-20,trial_start,,Basic,0
36188,9425,2024-07-20,cancellation_processed,Basic,,0
36189,9426,2024-07-20,trial_start,,Enterprise,0
36190,9426,2024-07-27,cancellation_processed,Enterprise,,0
36191,9427,2024-07-20,trial_start,,Pro,0
36192,9427,2024-08-03,trial_conversion,Trial,Pro,99
36193,9427,2025-12-21,cancellation_request,Pro,Pro,0
36194,9427,2025-12-27,cancellation_processed,Pro,,-99
36195,9428,2024-07-20,trial_start,,Basic,0
36196,9428,2024-08-03,trial_conversion,Trial,Basic,29
36197,9429,2024-07-20,trial_start,,Basic,0
36198,9429,2024-08-03,trial_conversion,Trial,Basic,29
36199,9429,2024-09-09,upgrade,Basic,Pro,70
36200,9429,2024-11-08,downgrade,Pro,Basic,-70
36201,9429,2024-11-09,cancellation_processed,Basic,,-29
36202,9430,2024-07-20,trial_start,,Pro,0
36203,9430,2024-08-03,trial_conversion,Trial,Pro,99
36204,9431,2024-07-20,trial_start,,Pro,0
36205,9431,2024-08-03,trial_conversion,Trial,Pro,99
36206,9431,2024-10-26,upgrade,Pro,Enterprise,200
36207,9432,2024-07-20,trial_start,,Basic,0
36208,9432,2024-08-03,trial_conversion,Trial,Basic,29
36209,9432,2024-11-22,cancellation_request,Basic,Basic,0
36210,9432,2024-11-30,cancellation_processed,Basic,,-29
36211,9433,2024-07-20,trial_start,,Pro,0
36212,9433,2024-07-27,cancellation_processed,Pro,,0
36213,9434,2024-07-20,trial_start,,Basic,0
36214,9434,2024-08-03,trial_conversion,Trial,Basic,29
36215,9435,2024-07-20,trial_start,,Pro,0
36216,9435,2024-08-03,trial_conversion,Trial,Pro,99
36217,9435,2024-12-14,cancellation_request,Pro,Pro,0
36218,9435,2024-12-21,cancellation_processed,Pro,,-99
36219,9436,2024-07-20,trial_start,,Pro,0
36220,9436,2024-08-03,trial_conversion,Trial,Pro,99
36221,9436,2024-08-10,cancellation_request,Pro,Pro,0
36222,9436,2024-08-24,cancellation_processed,Pro,,-99
36223,9437,2024-07-20,trial_start,,Basic,0
36224,9437,2024-08-03,trial_conversion,Trial,Basic,29
36225,9437,2024-09-19,upgrade,Basic,Pro,70
36226,9437,2024-12-04,upgrade,Pro,Enterprise,200
36227,9438,2024-07-20,trial_start,,Pro,0
36228,9438,2024-08-03,trial_conversion,Trial,Pro,99
36229,9439,2024-07-20,trial_start,,Basic,0
36230,9439,2024-08-03,trial_conversion,Trial,Basic,29
36231,9439,2024-10-16,cancellation_request,Basic,Basic,0
36232,9439,2024-10-19,cancellation_processed,Basic,,-29
36233,9440,2024-07-20,trial_start,,Pro,0
36234,9440,2024-08-03,trial_conversion,Trial,Pro,99
36235,9440,2024-11-05,cancellation_request,Pro,Pro,0
36236,9440,2024-11-09,cancellation_processed,Pro,,-99
36237,9441,2024-07-20,trial_start,,Pro,0
36238,9441,2024-08-03,trial_conversion,Trial,Pro,99
36239,9441,2024-10-15,cancellation_request,Pro,Pro,0
36240,9441,2024-10-26,cancellation_processed,Pro,,-99
36241,9442,2024-07-20,trial_start,,Basic,0
36242,9442,2024-08-03,trial_conversion,Trial,Basic,29
36243,9443,2024-07-20,trial_start,,Pro,0
36244,9443,2024-08-03,trial_conversion,Trial,Pro,99
36245,9443,2024-10-02,cancellation_request,Pro,Pro,0
36246,9443,2024-10-05,cancellation_processed,Pro,,-99
36247,9444,2024-07-20,trial_start,,Basic,0
36248,9444,2024-08-03,trial_conversion,Trial,Basic,29
36249,9444,2025-05-10,cancellation_request,Basic,Basic,0
36250,9444,2025-05-24,cancellation_processed,Basic,,-29
36251,9445,2024-07-20,trial_start,,Pro,0
36252,9445,2024-08-03,trial_conversion,Trial,Pro,99
36253,9445,2024-09-09,upgrade,Pro,Enterprise,200
36254,9445,2024-12-02,downgrade,Enterprise,Pro,-200
36255,9446,2024-07-20,trial_start,,Basic,0
36256,9446,2024-08-03,trial_conversion,Trial,Basic,29
36257,9446,2024-09-02,cancellation_request,Basic,Basic,0
36258,9446,2024-09-14,cancellation_processed,Basic,,-29
36259,9447,2024-07-20,trial_start,,Basic,0
36260,9447,2024-08-03,trial_conversion,Trial,Basic,29
36261,9447,2024-12-25,upgrade,Basic,Pro,70
36262,9448,2024-07-20,trial_start,,Basic,0
36263,9448,2024-08-03,trial_conversion,Trial,Basic,29
36264,9449,2024-07-20,trial_start,,Basic,0
36265,9449,2024-08-03,trial_conversion,Trial,Basic,29
36266,9450,2024-07-20,trial_start,,Pro,0
36267,9450,2024-08-03,trial_conversion,Trial,Pro,99
36268,9450,2024-09-28,cancellation_request,Pro,Pro,0
36269,9450,2024-10-12,cancellation_processed,Pro,,-99
36270,9451,2024-07-20,trial_start,,Basic,0
36271,9451,2024-08-03,trial_conversion,Trial,Basic,29
36272,9451,2025-07-10,cancellation_request,Basic,Basic,0
36273,9451,2025-07-19,cancellation_processed,Basic,,-29
36274,9452,2024-07-20,trial_start,,Basic,0
36275,9452,2024-08-03,trial_conversion,Trial,Basic,29
36276,9453,2024-07-20,trial_start,,Basic,0
36277,9453,2024-08-03,trial_conversion,Trial,Basic,29
36278,9454,2024-07-20,trial_start,,Basic,0
36279,9454,2024-08-03,trial_conversion,Trial,Basic,29
36280,9454,2024-09-22,cancellation_request,Basic,Basic,0
36281,9454,2024-09-28,cancellation_processed,Basic,,-29
36282,9455,2024-07-20,trial_start,,Pro,0
36283,9455,2024-08-03,trial_conversion,Trial,Pro,99
36284,9455,2025-12-26,cancellation_request,Pro,Pro,0
36285,9455,2025-12-27,cancellation_processed,Pro,,-99
36286,9456,2024-07-20,trial_start,,Basic,0
36287,9456,2024-08-03,trial_conversion,Trial,Basic,29
36288,9456,2024-12-11,cancellation_request,Basic,Basic,0
36289,9456,2024-12-14,cancellation_processed,Basic,,-29
36290,9457,2024-07-20,trial_start,,Basic,0
36291,9457,2024-08-03,trial_conversion,Trial,Basic,29
36292,9457,2024-09-16,cancellation_request,Basic,Basic,0
36293,9457,2024-09-28,cancellation_processed,Basic,,-29
36294,9458,2024-07-27,trial_start,,Basic,0
36295,9458,2024-08-10,trial_conversion,Trial,Basic,29
36296,9459,2024-07-27,trial_start,,Basic,0
36297,9459,2024-08-10,trial_conversion,Trial,Basic,29
36298,9460,2024-07-27,trial_start,,Basic,0
36299,9460,2024-08-10,trial_conversion,Trial,Basic,29
36300,9461,2024-07-27,trial_start,,Basic,0
36301,9461,2024-08-10,trial_conversion,Trial,Basic,29
36302,9462,2024-07-27,trial_start,,Basic,0
36303,9462,2024-08-10,trial_conversion,Trial,Basic,29
36304,9462,2025-07-01,cancellation_request,Basic,Basic,0
36305,9462,2025-07-05,cancellation_processed,Basic,,-29
36306,9463,2024-07-27,trial_start,,Basic,0
36307,9463,2024-08-10,trial_conversion,Trial,Basic,29
36308,9463,2024-12-31,cancellation_request,Basic,Basic,0
36309,9463,2025-01-04,cancellation_processed,Basic,,-29
36310,9464,2024-07-27,trial_start,,Pro,0
36311,9464,2024-08-10,trial_conversion,Trial,Pro,99
36312,9465,2024-07-27,trial_start,,Basic,0
36313,9465,2024-08-10,trial_conversion,Trial,Basic,29
36314,9466,2024-07-27,trial_start,,Basic,0
36315,9466,2024-08-10,trial_conversion,Trial,Basic,29
36316,9466,2024-10-10,upgrade,Basic,Pro,70
36317,9467,2024-07-27,trial_start,,Basic,0
36318,9467,2024-08-10,trial_conversion,Trial,Basic,29
36319,9467,2024-09-23,upgrade,Basic,Pro,70
36320,9468,2024-07-27,trial_start,,Basic,0
36321,9468,2024-08-10,trial_conversion,Trial,Basic,29
36322,9469,2024-07-27,trial_start,,Basic,0
36323,9469,2024-08-10,trial_conversion,Trial,Basic,29
36324,9469,2024-08-22,cancellation_request,Basic,Basic,0
36325,9469,2024-08-24,cancellation_processed,Basic,,-29
36326,9470,2024-07-27,trial_start,,Pro,0
36327,9470,2024-08-10,trial_conversion,Trial,Pro,99
36328,9470,2024-10-18,cancellation_request,Pro,Pro,0
36329,9470,2024-10-19,cancellation_processed,Pro,,-99
36330,9471,2024-07-27,trial_start,,Basic,0
36331,9471,2024-08-10,trial_conversion,Trial,Basic,29
36332,9471,2025-03-31,cancellation_request,Basic,Basic,0
36333,9471,2025-04-05,cancellation_processed,Basic,,-29
36334,9472,2024-07-27,trial_start,,Basic,0
36335,9472,2024-08-03,cancellation_processed,Basic,,0
36336,9473,2024-07-27,trial_start,,Enterprise,0
36337,9473,2024-08-10,trial_conversion,Trial,Enterprise,299
